code,turnover_ratio,circulating_cap,circulating_market_cap,date,ret
600565.XSHG,0.379,236877.625,67.5101,2018-08-08,-0.021052631578947385
600259.XSHG,0.6134,26212.2637,67.6014,2018-08-08,-0.012795657231485144
002389.XSHE,0.4096,53700.625,67.6091,2018-08-08,-0.02144559173947574
600206.XSHG,0.9541,83877.8359,67.8572,2018-08-08,-0.03090234857849197
600864.XSHG,0.2456,157831.7344,67.8676,2018-08-08,-0.03571428571428559
601558.XSHG,0.3008,570720.0,67.9157,2018-08-08,0.0
600757.XSHG,0.303,121349.7109,67.9558,2018-08-08,-0.0196428571428572
300459.XSHE,0.3145,77349.5312,68.0676,2018-08-08,-0.004545454545454448
600783.XSHG,0.1841,74435.9297,68.3322,2018-08-08,-0.01851851851851851
600720.XSHG,6.5404,77616.2656,68.4575,2018-08-08,-0.0034013605442176145
603997.XSHG,0.0,63000.0,68.48100000000001,2018-08-08,0.0
002171.XSHE,0.0,102750.7109,68.6375,2018-08-08,0.0
000547.XSHE,1.057,96583.5781,68.7675,2018-08-08,-0.026685393258426896
600971.XSHG,1.846,100000.4062,68.8003,2018-08-08,-0.007267441860465091
300036.XSHE,3.4805,33230.0195,69.1517,2018-08-08,-0.059586737145603176
300398.XSHE,0.7240000000000001,36400.0,69.16,2018-08-08,-0.05052631578947373
300199.XSHE,1.1685,54598.7695,69.1766,2018-08-08,-0.02525651144435677
600704.XSHG,0.503,133769.5469,69.2926,2018-08-08,-0.01158301158301168
601929.XSHG,0.2285,311080.125,69.3709,2018-08-08,-0.017937219730941718
002727.XSHE,1.8125,26745.7246,69.3784,2018-08-08,-0.07170393215111794
600736.XSHG,0.0847,119429.2969,69.3884,2018-08-08,-0.012048192771084388
002131.XSHE,0.4182,338501.0938,69.3927,2018-08-08,-0.014634146341463537
600116.XSHG,0.7378,99300.5469,69.4111,2018-08-08,-0.012875536480686673
000016.XSHE,0.4954,159657.4375,69.45100000000001,2018-08-08,-0.01839080459770117
002407.XSHE,1.0536,54359.4219,69.5801,2018-08-08,-0.016406249999999928
600312.XSHG,0.2825,135692.125,69.6101,2018-08-08,-0.01949317738791433
601015.XSHG,1.3455,93000.0,69.657,2018-08-08,0.0
002596.XSHE,3.1197,72589.625,69.686,2018-08-08,-0.013541666666666749
300159.XSHE,1.0703,96833.7031,69.7203,2018-08-08,-0.06111111111111104
002390.XSHE,0.7683,113752.7109,69.7304,2018-08-08,-0.019575856443719432
000910.XSHE,0.8118,52875.9922,69.8492,2018-08-08,-0.007570022710068102
601965.XSHG,0.1317,96117.9844,69.8778,2018-08-08,-0.012379642365887313
002108.XSHE,0.8158,141792.4219,69.9037,2018-08-08,-0.01622718052738338
000921.XSHE,0.4898,90203.5078,70.0881,2018-08-08,-0.029601029601029658
000810.XSHE,0.8861,96012.8438,70.2814,2018-08-08,-0.0136612021857923
002414.XSHE,0.5677,47612.9727,70.4196,2018-08-08,-0.054090601757944605
300101.XSHE,1.0595,54946.082,70.4958,2018-08-08,-0.03273577552611067
600305.XSHG,1.1039,78355.9375,70.6771,2018-08-08,-0.034368070953436865
002308.XSHE,1.7706,83536.1562,71.0893,2018-08-08,-0.03055229142185661
002093.XSHE,0.3993,97284.0,71.2119,2018-08-08,-0.0273224043715846
300170.XSHE,3.0801,66404.4531,71.3184,2018-08-08,-0.07169459962756047
600761.XSHG,0.6028,74018.0781,71.3534,2018-08-08,-0.015560165975103584
600701.XSHG,0.0,77587.8516,71.536,2018-08-08,0.0
601228.XSHG,0.5031,144318.0,71.5817,2018-08-08,-0.010080645161290288
300558.XSHE,0.8487,16970.3848,71.615,2018-08-08,-0.06800947867298572
300401.XSHE,0.928,42994.6992,71.7152,2018-08-08,-0.009592326139088735
000980.XSHE,0.4669,109018.1484,71.843,2018-08-08,0.00303490136570555
002254.XSHE,0.7391,61067.3711,71.9374,2018-08-08,-0.019524617996604453
603609.XSHG,0.2795,83117.6484,71.9799,2018-08-08,-0.0219399538106235
600339.XSHG,3.8992,155218.0625,72.1764,2018-08-08,0.008602150537634416
600195.XSHG,0.8711,60172.0,72.2666,2018-08-08,-0.02997502081598663
002424.XSHE,0.4355,73166.125,72.3613,2018-08-08,-0.018200202224469133
300178.XSHE,0.6792,58163.3789,72.4134,2018-08-08,-0.0040160642570281685
600171.XSHG,1.1293,67380.7734,72.4343,2018-08-08,-0.039069767441860456
600988.XSHG,3.5122,142638.1562,72.4602,2018-08-08,-0.003937007874015664
002047.XSHE,0.5698,126306.3125,72.4998,2018-08-08,-0.0017421602787456073
000697.XSHE,0.5509,45377.3242,72.6037,2018-08-08,-0.010625000000000108
600740.XSHG,7.1101,65683.2734,72.6457,2018-08-08,0.0
600770.XSHG,0.3632,130000.0,72.67,2018-08-08,-0.03577817531305907
300134.XSHE,3.7128,71241.6016,72.7377,2018-08-08,-0.03232125367286957
002269.XSHE,0.084,251250.0,72.8625,2018-08-08,-0.006896551724137937
002531.XSHE,0.3516,176898.5938,72.8822,2018-08-08,-0.021844660194174723
000818.XSHE,0.7841,69042.8047,73.4615,2018-08-08,-0.021616541353383333
000403.XSHE,0.0748,26528.8672,73.485,2018-08-08,-0.010830324909747318
002376.XSHE,2.4169,57383.1914,73.5079,2018-08-08,-0.07259953161592503
000712.XSHE,0.5161,89481.0234,73.6429,2018-08-08,-0.031980319803198
600337.XSHG,0.5018,145908.0469,73.8295,2018-08-08,-0.0019762845849803697
002498.XSHE,0.1194,332588.5625,73.8347,2018-08-08,-0.009009009009009016
600686.XSHG,0.7666,60673.8516,73.8401,2018-08-08,-0.01889893179950702
000501.XSHE,0.396,67787.5547,73.8884,2018-08-08,-0.04403669724770646
300068.XSHE,1.6617,59619.5977,73.9283,2018-08-08,-0.005645161290322604
002333.XSHE,0.2413,48496.9727,74.0064,2018-08-08,-0.005242463958060293
000006.XSHE,0.4823,134826.7344,74.0199,2018-08-08,-0.02003642987249534
000566.XSHE,1.2945,110319.5469,74.0244,2018-08-08,-0.009077155824508262
002426.XSHE,0.5683,208846.6719,74.3494,2018-08-08,-0.03651685393258424
600977.XSHG,0.7718,56500.0,74.4105,2018-08-08,-0.025056947608200462
000591.XSHE,0.3956,203709.8906,74.5578,2018-08-08,-0.03005464480874313
002212.XSHE,0.34700000000000003,64791.4023,74.5749,2018-08-08,-0.010425716768027893
002463.XSHE,0.8443,167364.25,74.8118,2018-08-08,-0.06487695749440718
000301.XSHE,0.6262,121823.6406,74.9215,2018-08-08,-0.02276422764227637
002497.XSHE,2.1047,82273.9688,75.0339,2018-08-08,-0.02521929824561409
601519.XSHG,0.2503,198770.0,75.3338,2018-08-08,-0.01846965699208439
600491.XSHG,1.8744,94760.0,75.5237,2018-08-08,0.007528230865746502
601375.XSHG,0.4042,180274.2656,75.8955,2018-08-08,-0.01900237529691213
600546.XSHG,0.6383,198245.6094,75.9281,2018-08-08,-0.007832898172323709
603259.XSHG,6.2305,10419.8555,76.0128,2018-08-08,-0.09239204934886902
002237.XSHE,2.0666,83607.5,76.0828,2018-08-08,-0.0032967032967034216
601611.XSHG,1.0589,96180.0,76.1746,2018-08-08,-0.01262626262626258
600856.XSHG,3.1823,134342.2031,76.3064,2018-08-08,-0.007042253521126767
300113.XSHE,1.9973,47691.1641,76.5443,2018-08-08,-0.03426791277258572
002678.XSHE,0.0564,124123.0781,76.5839,2018-08-08,-0.008103727714748757
002002.XSHE,2.4345,208175.9219,76.6087,2018-08-08,-0.005434782608695656
002016.XSHE,1.9715,68684.5625,76.652,2018-08-08,-0.03494623655913984
000525.XSHE,0.3987,50698.3086,76.6558,2018-08-08,-0.01587301587301589
300012.XSHE,1.1729,147453.2031,76.8231,2018-08-08,-0.04990403071017272
002595.XSHE,0.1211,51501.4531,76.9947,2018-08-08,-0.011371237458193977
002317.XSHE,0.3606,77893.5781,77.0367,2018-08-08,-0.012133468149646028
002099.XSHE,0.2533,159174.4219,77.0404,2018-08-08,-0.012396694214876136
000078.XSHE,0.4594,185665.4688,77.0512,2018-08-08,-0.016867469879517927
600155.XSHG,0.2244,112824.2188,77.0589,2018-08-08,-0.01756954612005858
300482.XSHE,1.1477,22202.5684,77.0873,2018-08-08,-0.05126728110599082
002668.XSHE,0.0,65430.1328,77.1421,2018-08-08,0.0
600006.XSHG,0.25,200000.0,77.2,2018-08-08,-0.01295336787564774
600446.XSHG,0.7471,83500.9531,77.2384,2018-08-08,-0.027027027027027032
000546.XSHE,0.5667,56552.7109,77.251,2018-08-08,0.01171303074670572
002485.XSHE,0.0,54399.6172,77.3563,2018-08-08,0.0
300274.XSHE,5.6784,106599.7812,77.3914,2018-08-08,-0.01928374655647391
000739.XSHE,0.8023,114682.4062,77.4106,2018-08-08,-0.04148148148148152
000400.XSHE,0.2489,100818.2422,77.5292,2018-08-08,-0.014304291287386141
002275.XSHE,0.2445,53335.6641,77.5501,2018-08-08,-0.017881705639614963
600812.XSHG,0.4219,163080.4688,77.6263,2018-08-08,-0.025263157894736862
601107.XSHG,0.253,216274.0,77.6424,2018-08-08,-0.008356545961002855
002383.XSHE,1.5639,47712.0469,77.6752,2018-08-08,-0.036855036855036716
300197.XSHE,0.0,144693.5625,77.7004,2018-08-08,0.0
600645.XSHG,1.5302,38377.457,77.7911,2018-08-08,-0.03502713369511598
002023.XSHE,3.7916,65928.0547,77.7951,2018-08-08,-0.06610169491525418
002482.XSHE,0.2976,131294.0781,77.8574,2018-08-08,-0.025295109612141715
603989.XSHG,0.28600000000000003,39000.0,77.883,2018-08-08,-0.027541311967951964
300433.XSHE,1.3166,66977.7109,77.8951,2018-08-08,-0.03869303525365428
600797.XSHG,0.9621,83990.3672,78.195,2018-08-08,-0.04081632653061214
601101.XSHG,1.294,119999.8281,78.3599,2018-08-08,-0.00765696784073504
300413.XSHE,1.3689,20567.8574,78.4664,2018-08-08,-0.022280471821756263
600580.XSHG,0.6073,111052.7266,78.5143,2018-08-08,-0.029702970297029695
600997.XSHG,1.6087,123464.0,78.5231,2018-08-08,-0.004716981132075371
600141.XSHG,3.4959,60086.5039,78.5931,2018-08-08,-0.008409785932721668
600810.XSHG,9.5431,44228.0,78.6816,2018-08-08,-0.02023608768971329
002095.XSHE,0.7214,25160.252,78.7013,2018-08-08,-0.020460358056266004
000025.XSHE,0.5489999999999999,27088.1602,78.7182,2018-08-08,-0.01858224363386107
601339.XSHG,0.0943,150000.0,78.75,2018-08-08,-0.017142857142857116
600123.XSHG,1.0399,114240.0,78.8256,2018-08-08,-0.007246376811594177
000681.XSHE,1.5743,31046.2578,78.9196,2018-08-08,-0.03973249409913447
000767.XSHE,0.0771,291229.5,78.9232,2018-08-08,-0.007380073800738014
000951.XSHE,0.3786,67090.2344,79.0323,2018-08-08,-0.036502546689304034
300271.XSHE,1.6481,51235.7422,79.108,2018-08-08,-0.06541450777202071
601566.XSHG,0.3406,57463.7148,79.1275,2018-08-08,-0.009440813362382049
002120.XSHE,0.4605,18080.8652,79.1942,2018-08-08,-0.016716417910447832
000718.XSHE,0.2622,228903.0625,79.2005,2018-08-08,-0.014450867052023069
002147.XSHE,0.0,53698.4336,79.2589,2018-08-08,0.0
300180.XSHE,0.2686,68389.5234,79.3319,2018-08-08,-0.0025862068965518217
300463.XSHE,1.327,36688.9297,79.3582,2018-08-08,-0.03791030975496997
002664.XSHE,2.187,33533.7656,79.4415,2018-08-08,0.0067539046010975145
600167.XSHG,0.3347,82179.3359,79.5496,2018-08-08,-0.0041322314049587715
601212.XSHG,0.9347,196467.5156,79.5693,2018-08-08,-0.002469135802469084
300226.XSHE,1.6324,15176.0479,79.82600000000002,2018-08-08,-0.04334600760456276
002557.XSHE,0.957,50700.0,79.9032,2018-08-08,-0.003807106598984803
002102.XSHE,0.0,199153.1719,80.0596,2018-08-08,0.0
000889.XSHE,0.1054,62164.3711,80.0677,2018-08-08,-0.01167315175097279
600508.XSHG,0.7868,72271.7969,80.1494,2018-08-08,-0.00450856627592432
600850.XSHG,0.0,42284.625,80.2985,2018-08-08,0.0
300188.XSHE,1.8965,49110.4961,80.3448,2018-08-08,-0.10024449877750614
300285.XSHE,0.5833,40808.832,80.5974,2018-08-08,-0.006582278481012608
002155.XSHE,1.1799,120192.7656,80.6493,2018-08-08,0.00149031296572277
600217.XSHG,0.0,131891.0781,80.8492,2018-08-08,0.0
000877.XSHE,7.1546,88009.4922,80.9687,2018-08-08,-0.009782608695652159
000631.XSHE,0.2446,243251.9219,81.2461,2018-08-08,-0.026946107784431232
000828.XSHE,0.0895,103951.5625,81.2901,2018-08-08,-0.010230179028133002
600033.XSHG,0.0969,274440.0,81.5087,2018-08-08,-0.010101010101010034
000650.XSHE,3.4252,123799.5,81.5839,2018-08-08,-0.050075872534142654
002303.XSHE,0.3383,154175.8281,81.7132,2018-08-08,-0.003773584905660465
000042.XSHE,0.2366,48543.582,81.7959,2018-08-08,0.008902077151335437
002251.XSHE,0.5087,83492.9531,81.8231,2018-08-08,-0.017346938775510197
300323.XSHE,0.8269,70616.3359,81.9856,2018-08-08,-0.07321274763135241
000048.XSHE,0.0816,38539.2266,82.5125,2018-08-08,-0.006539000467071489
002293.XSHE,1.2139,70046.0703,82.6544,2018-08-08,0.013559322033898315
000829.XSHE,0.3897,95390.9062,82.8947,2018-08-08,-0.029919447640966608
600020.XSHG,0.1907,224737.1875,82.928,2018-08-08,-0.016260162601626032
600639.XSHG,0.1188,70316.625,82.9736,2018-08-08,-0.011016949152542288
300309.XSHE,0.4668,43333.4453,82.9835,2018-08-08,-0.007310704960835539
002411.XSHE,0.0,29440.6367,83.1404,2018-08-08,0.0
000672.XSHE,7.763,81361.9844,83.396,2018-08-08,0.0029268292682926205
000030.XSHE,0.0834,175056.2188,83.8519,2018-08-08,-0.004175365344467552
600120.XSHG,0.4519,66512.4453,83.9387,2018-08-08,-0.027733755942947816
601222.XSHG,0.7001,174886.9219,83.9457,2018-08-08,-0.01041666666666663
601878.XSHG,1.0954,120850.8203,83.9913,2018-08-08,-0.024817518248175168
601011.XSHG,3.6866,130874.5625,84.2832,2018-08-08,-0.0015527950310558671
002028.XSHE,0.3139,57936.5859,84.2977,2018-08-08,-0.025429553264604755
603000.XSHG,0.2634,110569.1094,84.3642,2018-08-08,-0.024901703800786417
600477.XSHG,2.4027,163800.1562,84.6847,2018-08-08,-0.06963249516441013
600667.XSHG,1.7757,119127.4297,84.6996,2018-08-08,-0.03656821378340362
600499.XSHG,2.8945,141146.4375,84.9702,2018-08-08,-0.013289036544850507
000022.XSHE,0.6508,46457.8359,85.0178,2018-08-08,-0.022950819672131046
600694.XSHG,0.5678,29371.8652,85.0903,2018-08-08,-0.013807386952019404
002745.XSHE,1.4409999999999998,51987.0781,85.1548,2018-08-08,-0.014652014652014775
000789.XSHE,10.8334,61334.9805,85.2556,2018-08-08,-0.012949640287769765
002617.XSHE,0.0,104661.4531,85.2991,2018-08-08,0.0
600675.XSHG,0.2899,186705.9375,85.5113,2018-08-08,-0.02401746724890837
600410.XSHG,0.8865,109389.4375,85.5425,2018-08-08,-0.0434782608695652
600623.XSHG,2.1426,93354.5938,85.6062,2018-08-08,-0.021810250817884333
601515.XSHG,0.028,111200.0,85.624,2018-08-08,-0.01948051948051941
002618.XSHE,4.8946,54792.0,85.6947,2018-08-08,-0.0479539641943734
600122.XSHG,0.0,115805.0312,85.6957,2018-08-08,0.0
601001.XSHG,0.573,167370.0,86.1955,2018-08-08,-0.0077669902912621425
000517.XSHE,0.1877,303561.6562,86.2115,2018-08-08,-0.010563380281690227
300058.XSHE,1.0381,166237.3594,86.2772,2018-08-08,-0.028901734104046138
600562.XSHG,1.052,60152.4062,86.3187,2018-08-08,-0.0759581881533101
000627.XSHE,0.4502,135358.25,86.4939,2018-08-08,-0.0078247261345854
300026.XSHE,0.3009,239020.0156,86.5252,2018-08-08,-0.022099447513812168
600559.XSHG,0.6858,49000.0,86.53399999999998,2018-08-08,-0.03624009060022653
600848.XSHG,0.0,39955.3477,86.5832,2018-08-08,0.0
000758.XSHE,0.5553,196918.7344,86.6442,2018-08-08,-0.03863636363636362
601717.XSHG,0.8688,148312.5469,86.7628,2018-08-08,-0.03247863247863255
000848.XSHE,1.1203,97832.0859,86.7771,2018-08-08,-0.010146561443066702
000012.XSHE,0.4304,173581.3906,86.7907,2018-08-08,-0.017999999999999967
603658.XSHG,1.3018,13653.7803,86.9882,2018-08-08,-0.09998430387694236
002157.XSHE,0.8889,214828.5469,87.0056,2018-08-08,-0.007407407407407468
000813.XSHE,0.1896,108057.0391,87.094,2018-08-08,-0.03349875930521086
300073.XSHE,2.9722,33520.8359,87.1877,2018-08-08,-0.03806228373702416
000979.XSHE,0.7362,838892.125,87.2448,2018-08-08,-0.009615384615384623
000543.XSHE,0.4749,179039.5938,87.7294,2018-08-08,-0.0020408163265305686
603833.XSHG,1.0467,8950.7354,87.8604,2018-08-08,-0.03259983700081503
601886.XSHG,0.6483,115405.0,87.9386,2018-08-08,-0.0052493438320210025
002320.XSHE,0.8431,55836.3867,88.2773,2018-08-08,-0.014547754585705163
002267.XSHE,1.6981,111207.5469,88.41,2018-08-08,-0.006289308176100607
600978.XSHG,0.2987,148287.0,88.6756,2018-08-08,-0.008361204013377897
002610.XSHE,0.0,422323.5938,88.68799999999996,2018-08-08,0.0
601881.XSHG,0.7338,122853.0859,88.6999,2018-08-08,-0.0193905817174516
000930.XSHE,1.4232,96441.1094,88.8223,2018-08-08,-0.009771986970684023
300055.XSHE,0.5507,86518.4844,88.8545,2018-08-08,-0.02239532619279459
002431.XSHE,0.0,132515.2188,88.9177,2018-08-08,0.0
600759.XSHG,0.0,225818.4062,88.9725,2018-08-08,0.0
002385.XSHE,0.4634,228443.7969,89.0931,2018-08-08,-0.010256410256410263
300601.XSHE,5.7806,23991.7031,89.1532,2018-08-08,-0.02448869752421969
601908.XSHG,0.2238,199301.7656,89.4865,2018-08-08,-0.020044543429844058
002019.XSHE,1.1081,67895.1719,89.6216,2018-08-08,-0.023484848484848525
600635.XSHG,0.6224,241879.1719,89.9791,2018-08-08,-0.016129032258064408
300357.XSHE,0.522,25370.8223,90.3455,2018-08-08,-0.056163998876720016
002168.XSHE,1.4871,78376.4766,90.4465,2018-08-08,-0.02512998266897756
002583.XSHE,0.9287,104833.1328,90.471,2018-08-08,-0.09038238702201612
300237.XSHE,0.1061,116713.5,90.5697,2018-08-08,-0.010309278350515474
002004.XSHE,0.2162,172768.8281,90.7036,2018-08-08,-0.001904761904761864
600185.XSHG,0.2418,206011.1562,90.8509,2018-08-08,-0.02676399026763976
000061.XSHE,0.2165,169533.7188,90.8701,2018-08-08,-0.02798507462686557
600226.XSHG,0.0,199286.9062,90.8748,2018-08-08,0.0
600197.XSHG,3.3095,44100.0,91.0224,2018-08-08,-0.021802325581395315
000683.XSHE,3.3421,283280.7812,91.2164,2018-08-08,0.006211180124223607
600058.XSHG,0.6338,107191.0703,91.434,2018-08-08,-0.0070339976553341725
300182.XSHE,1.4696,144416.6094,91.849,2018-08-08,-0.012578616352201269
002821.XSHE,0.8096,12093.2959,92.3444,2018-08-08,-0.05028810895756945
600064.XSHG,0.7402,123595.6875,92.4496,2018-08-08,-0.010695187165775293
002273.XSHE,0.7852,80980.1953,92.7223,2018-08-08,-0.026200873362445483
600329.XSHG,1.1454,56576.8086,92.8991,2018-08-08,-0.0724725943970766
000158.XSHE,0.5097,162418.6875,92.9035,2018-08-08,-0.012237762237762288
601678.XSHG,1.6669999999999998,154440.0,92.9729,2018-08-08,-0.0016611295681064244
002035.XSHE,1.5099,78138.2188,93.0626,2018-08-08,-0.05373635600335857
000021.XSHE,0.3485,146940.2031,93.1601,2018-08-08,-0.03627760252365937
600180.XSHG,0.1183,101647.75,93.8209,2018-08-08,-0.01733477789815819
002440.XSHE,1.0461,92360.1719,93.9303,2018-08-08,-0.02949852507374638
600702.XSHG,1.839,33730.0,94.0055,2018-08-08,-0.014372978799856348
601360.XSHG,2.0059,39718.2461,94.1322,2018-08-08,-0.02151898734177221
600965.XSHG,0.2517,81870.0938,94.2325,2018-08-08,0.005212858384013946
002601.XSHE,1.1096,70553.0547,94.3294,2018-08-08,-0.04338070306656695
002439.XSHE,2.4251,58545.5625,94.434,2018-08-08,-0.06385616862988228
300476.XSHE,0.7647,66511.8047,94.5133,2018-08-08,-0.04152005629838141
002429.XSHE,0.242,397288.875,94.5548,2018-08-08,-0.04621848739495812
601311.XSHG,0.1228,84839.7734,94.6812,2018-08-08,-0.022401433691756272
002280.XSHE,0.6498,184995.1406,94.7175,2018-08-08,-0.031250000000000035
002648.XSHE,0.6577,103557.9688,94.7555,2018-08-08,-0.02185792349726768
300115.XSHE,0.8105,90561.6875,94.8181,2018-08-08,-0.043935052531040984
002382.XSHE,0.7074,48632.5469,94.8335,2018-08-08,-0.03948717948717947
000902.XSHE,0.5054,116806.3516,94.8468,2018-08-08,-0.01600985221674887
002191.XSHE,0.3993,130291.3594,94.9824,2018-08-08,-0.0192043895747599
002558.XSHE,0.0,42710.9375,95.0745,2018-08-08,0.0
300324.XSHE,0.0,100230.8516,95.1191,2018-08-08,0.0
600581.XSHG,10.5792,153289.7812,95.193,2018-08-08,-0.011272141706924362
603328.XSHG,0.546,99236.6953,95.2672,2018-08-08,-0.05000000000000005
600612.XSHG,0.3742,31710.9629,95.4817,2018-08-08,-0.010295582862836343
600269.XSHG,0.1981,233540.7031,95.5181,2018-08-08,-0.01222493887530558
002747.XSHE,0.6773,72261.6172,95.5299,2018-08-08,-0.021936459909228368
002626.XSHE,0.4065,60012.6875,95.6002,2018-08-08,-0.034526051475204066
300207.XSHE,0.4094,113153.1172,95.6144,2018-08-08,-0.047337278106508916
000918.XSHE,0.4626,180419.1562,95.6221,2018-08-08,-0.07169811320754715
002701.XSHE,0.156,179818.5312,95.6635,2018-08-08,-0.0075187969924812095
000426.XSHE,0.0,133026.1875,95.9119,2018-08-08,0.0
600664.XSHG,0.3566,249272.8281,95.97,2018-08-08,-0.015584415584415597
300212.XSHE,4.5207,36603.1133,95.9734,2018-08-08,-0.03318077803203665
000933.XSHE,3.9125,190046.8594,95.9737,2018-08-08,-0.01188118811881198
600874.XSHG,0.9085,108722.8438,96.0023,2018-08-08,-0.00792751981879958
002737.XSHE,1.0367,51677.875,96.5343,2018-08-08,-0.029978586723768668
600728.XSHG,1.2369,137850.5938,96.6333,2018-08-08,-0.029957203994293864
002672.XSHE,0.4259,65086.4531,96.9137,2018-08-08,-0.01477501678979173
300308.XSHE,2.548,21454.5918,97.2108,2018-08-08,-0.049878613992496094
000970.XSHE,0.4970000000000001,106520.0,97.2528,2018-08-08,-0.023001095290251808
000150.XSHE,0.0904,52558.1406,97.3902,2018-08-08,0.0
002444.XSHE,0.3565,101185.5625,97.4417,2018-08-08,-0.030114226375908524
002156.XSHE,0.8841,97242.9844,97.8264,2018-08-08,-0.044731610337972086
600483.XSHG,0.1194,125834.7344,97.8994,2018-08-08,-0.014138817480719719
600687.XSHG,0.0,107853.9453,98.0392,2018-08-08,0.0
002174.XSHE,0.4565,57692.4453,98.0772,2018-08-08,-0.005910165484633443
601588.XSHG,0.1587,266000.0,98.154,2018-08-08,0.002710027100270945
601200.XSHG,0.4398,67233.1328,98.1604,2018-08-08,-0.0191780821917809
600641.XSHG,0.0,80615.875,98.1901,2018-08-08,0.041050903119868636
002647.XSHE,0.1253,55993.6641,98.2129,2018-08-08,0.0022805017103762343
300033.XSHE,1.3239,26362.0137,98.3303,2018-08-08,-0.0235924932975872
002042.XSHE,0.3134,151771.5,98.3479,2018-08-08,-0.010802469135802377
002396.XSHE,1.3225,53410.2734,98.542,2018-08-08,-0.0476964769647696
000800.XSHE,0.3441,141175.4062,98.6816,2018-08-08,-0.0157367668097281
601666.XSHG,0.7517,236116.5,98.6967,2018-08-08,-0.01196172248803845
600233.XSHG,0.1787,78336.7891,98.861,2018-08-08,-0.020602218700475558
002434.XSHE,0.565,101906.125,98.9508,2018-08-08,0.024716786817713717
601567.XSHG,0.0877,141799.75,99.118,2018-08-08,-0.01716738197424894
000029.XSHE,0.0,89166.0,99.5984,2018-08-08,0.0
000009.XSHE,0.3376,211986.4062,99.6336,2018-08-08,-0.021276595744680767
601918.XSHG,1.3584,259054.1875,99.7359,2018-08-08,-0.007792207792207741
002373.XSHE,0.9654,83852.3906,99.8682,2018-08-08,-0.040302267002518925
002511.XSHE,1.8502,125670.6484,99.9082,2018-08-08,-0.025157232704402538
600869.XSHG,0.1321,217819.1719,99.979,2018-08-08,-0.01960784313725487
002258.XSHE,0.361,52329.293,100.0013,2018-08-08,-0.01517530088958656
603699.XSHG,0.7118,75000.0,100.125,2018-08-08,-0.002996254681648009
002665.XSHE,0.0,172684.1406,100.1568,2018-08-08,0.0
600017.XSHG,0.2538,307565.375,100.2663,2018-08-08,-0.015337423312883519
002025.XSHE,0.9049,42889.8789,100.3623,2018-08-08,-0.05940170940170943
000685.XSHE,0.3677,125322.9922,100.509,2018-08-08,-0.008974358974359012
002797.XSHE,1.6804,191844.9062,100.5267,2018-08-08,-0.01915708812260547
601069.XSHG,3.4767,63600.0,100.6152,2018-08-08,-0.0006321112515802646
600267.XSHG,1.1816,96553.1875,101.1877,2018-08-08,-0.05438931297709927
600230.XSHG,2.3436,41186.3516,101.1949,2018-08-08,-0.03744403744403737
600525.XSHG,1.2505,125573.1719,101.4631,2018-08-08,-0.017326732673267398
000831.XSHE,0.8064,98087.875,101.521,2018-08-08,-0.02028985507246385
600403.XSHG,0.1048,239081.2344,101.8486,2018-08-08,-0.014084507042253641
000008.XSHE,0.4863,253987.6875,101.8491,2018-08-08,-0.03990024937655864
002152.XSHE,0.6642,197190.3906,101.9474,2018-08-08,-0.03094777562862672
600175.XSHG,0.0,245103.75,101.9632,2018-08-08,0.0
000516.XSHE,0.8698,193261.9688,102.0423,2018-08-08,-0.028409090909090808
600400.XSHG,0.1415,249635.7188,102.101,2018-08-08,-0.022004889975550092
000620.XSHE,0.1352,189668.0625,102.2311,2018-08-08,0.0
300294.XSHE,0.3786,34110.0,102.2618,2018-08-08,-0.012675116744496298
300009.XSHE,0.9303,65492.6523,102.627,2018-08-08,-0.04275686024250159
600685.XSHG,0.55,82143.5156,103.1723,2018-08-08,-0.015923566878980836
601369.XSHG,0.2194,163877.0156,103.2425,2018-08-08,-0.026984126984126968
600216.XSHG,1.446,94659.9688,103.274,2018-08-08,-0.030247479376718605
603678.XSHG,0.4838,45137.5938,103.5908,2018-08-08,-0.030065359477124236
002505.XSHE,0.5856,548462.0,103.6593,2018-08-08,-0.005291005291005296
600395.XSHG,0.3476,165505.1875,104.1028,2018-08-08,-0.015177065767284968
000563.XSHE,0.3818,366679.625,104.137,2018-08-08,-0.017605633802816996
600240.XSHG,0.4397,142425.3594,104.5402,2018-08-08,0.0027247956403269173
600764.XSHG,0.0,32972.6992,104.5564,2018-08-08,0.0
600280.XSHG,0.6948,114833.4844,105.3023,2018-08-08,-0.03169398907103816
000031.XSHE,0.2152,181372.2969,105.3773,2018-08-08,-0.010327022375215232
600563.XSHG,0.7946,22500.0,105.435,2018-08-08,-0.021766965428937333
600633.XSHG,0.3163,129026.8906,105.673,2018-08-08,-0.02075702075702075
002597.XSHE,1.1232,55951.0625,105.8594,2018-08-08,-0.031712473572938576
300418.XSHE,1.0259,61674.5273,105.8952,2018-08-08,-0.02271403610949313
600252.XSHG,0.1668,347510.7188,105.9908,2018-08-08,-0.019672131147541003
600086.XSHG,0.0,105684.5,106.1072,2018-08-08,0.0
601969.XSHG,0.1494,195472.0312,106.1413,2018-08-08,-0.01657458563535909
000912.XSHE,0.0,156800.0,106.4672,2018-08-08,0.0
002430.XSHE,2.1483,83026.3359,106.5228,2018-08-08,-0.02104442712392826
000555.XSHE,1.0539,94104.5625,106.5264,2018-08-08,-0.047703180212014064
