fr,fru,frd,code,date
-0.16821310986186655,-0.856210205805215,-0.4260529624790416,300241.XSHE,2018-08-21
0.573267028717409,-0.1747350892871583,0.9507916938671193,300242.XSHE,2018-08-21
-0.18383194385229792,-0.43811894439148297,0.44356111088182243,300243.XSHE,2018-08-21
0.0732674508117303,-0.23821673282278338,-0.026517243523574402,300244.XSHE,2018-08-21
0.6763658803875288,0.656777091037486,-0.1724026357922965,300245.XSHE,2018-08-21
0.06073543580343941,-0.46036491340024394,0.2625896271518822,300246.XSHE,2018-08-21
-0.09970075311274201,-0.2085388581441589,-0.9461348155491569,300247.XSHE,2018-08-21
0.3417122320490887,-0.07060378806535347,0.40690308595920904,300248.XSHE,2018-08-21
0.3513439017387327,0.3765167697801358,-0.7985689607010222,300249.XSHE,2018-08-21
0.21576944005310378,-0.2074623399720898,0.4048298888425106,300250.XSHE,2018-08-21
0.500928955950625,-0.2431797950310939,0.6580812328008536,300251.XSHE,2018-08-21
-0.05272569834006592,-0.35334660024225584,-0.5383435074883467,300252.XSHE,2018-08-21
0.3138782989022966,-0.7483026238135527,0.7188414077862842,300253.XSHE,2018-08-21
0.20425187984117024,-0.35257584614267207,0.1027463369729021,300254.XSHE,2018-08-21
-0.2108612399081326,-0.35914608833430817,-0.36973249029486527,300255.XSHE,2018-08-21
0.45745570958004966,0.18869526701932554,0.8841640508213879,300256.XSHE,2018-08-21
-0.15163320520944892,0.49494809143128904,0.5669458734789997,300257.XSHE,2018-08-21
-0.6051898351235294,-0.017062964583232216,-0.9200658112789918,300258.XSHE,2018-08-21
0.11024467055574431,-0.2576765534134486,0.10752860583805642,300259.XSHE,2018-08-21
0.16761558605603824,0.6100526482204407,-0.9228918640636949,300261.XSHE,2018-08-21
0.344675485793505,-0.10513539179020802,0.34808985219855426,300262.XSHE,2018-08-21
0.010299649435408467,-0.018989137623068246,0.22784192528438574,300263.XSHE,2018-08-21
0.1662250794949464,-0.19196621722528198,0.029583360861873978,300264.XSHE,2018-08-21
0.5011359813472407,0.23462957062106235,0.41656744764599496,300265.XSHE,2018-08-21
-0.3049375504775545,-0.3500312623581225,-0.5203387373625191,300266.XSHE,2018-08-21
-0.17228804102067233,-0.16633110285264124,0.8485339884409174,300267.XSHE,2018-08-21
-0.6221195290234963,-0.660160841227538,-0.7059417433688472,300268.XSHE,2018-08-21
0.018045796120295835,-0.26872092042659057,0.28341496750338835,300269.XSHE,2018-08-21
0.03994748543952918,-0.19541176238538083,0.12355127445304544,300270.XSHE,2018-08-21
-0.12378835526340051,-0.4160727693280895,0.01478812842377248,300271.XSHE,2018-08-21
0.3612377133732955,0.3738844668603118,-0.19522826573148125,300272.XSHE,2018-08-21
0.27640218572115366,-0.49235694189549867,0.06871182727439756,300273.XSHE,2018-08-21
-0.6403925774241406,-0.5109453736717234,0.1553966293227528,300274.XSHE,2018-08-21
0.5244526589695557,-0.03389517304650073,0.6580143536182032,300276.XSHE,2018-08-21
0.12889808620583426,-0.14469680929909376,-0.042773450379166904,300277.XSHE,2018-08-21
0.5235719172692489,0.36850880055624485,0.411442547515673,300278.XSHE,2018-08-21
0.21158885734854294,-0.7784536386074394,0.25719412141136877,300279.XSHE,2018-08-21
0.4725966591492169,-0.13816904080024517,1.0,300280.XSHE,2018-08-21
0.30161702255366185,0.8263009678478661,-0.01141545225461156,300281.XSHE,2018-08-21
0.195682172283725,0.12086491726565317,-0.8994839287705222,300282.XSHE,2018-08-21
0.23067864944103866,-0.42591191926262406,1.0,300283.XSHE,2018-08-21
-0.16418055754917535,0.08274951705888726,-0.20626892646483744,300284.XSHE,2018-08-21
0.1388930505423867,0.2704662242745763,-0.9668479432338539,300285.XSHE,2018-08-21
0.13199730970690254,0.08827294733402502,-0.04538173670971846,300286.XSHE,2018-08-21
0.3400227441288389,-0.12668785301676516,-0.3050557859418882,300287.XSHE,2018-08-21
-0.3516026079403644,-0.5150797055035989,-0.5375114202927216,300288.XSHE,2018-08-21
0.5751264212818176,-0.11205552253725673,0.620851894592249,300289.XSHE,2018-08-21
0.38061450212641157,-0.10555365371564966,0.5525280992812467,300290.XSHE,2018-08-21
0.1280816596964067,0.8437790906726612,0.20829735009625702,300291.XSHE,2018-08-21
0.18211858056844465,0.5877683995484975,0.571281767422031,300292.XSHE,2018-08-21
0.6153123978853161,0.40530167097574055,0.6684418008578074,300293.XSHE,2018-08-21
-0.4318165505634584,-0.40939379628737943,-0.268720290352979,300294.XSHE,2018-08-21
-0.4326611988172558,0.6304686599972604,-0.3664750814328697,300295.XSHE,2018-08-21
-0.28569827340845183,0.30539156246738053,0.6829916345887987,300296.XSHE,2018-08-21
0.05960208588044645,-0.2922664435879016,0.05382984580032333,300297.XSHE,2018-08-21
-0.2402203653580056,-0.25498377415223406,0.29940648528787017,300298.XSHE,2018-08-21
0.3343714321001661,0.08405192715356323,0.07486383090851577,300299.XSHE,2018-08-21
0.31548749004059157,0.4967313676400373,0.3292819540284642,300300.XSHE,2018-08-21
0.10199694878639497,0.5286260270095435,0.04188361212002654,300301.XSHE,2018-08-21
0.020622411065037018,-0.3137880010780848,-0.10052698357656728,300303.XSHE,2018-08-21
0.3551067732403783,0.21916246854455457,-0.6907400834147176,300304.XSHE,2018-08-21
0.09492737087991038,-0.4592434643585023,0.755345649792901,300305.XSHE,2018-08-21
0.34980503289674425,0.21698454077552695,-0.9539983567787989,300306.XSHE,2018-08-21
0.3316293331693375,0.16767846604815845,-0.13733009900136364,300307.XSHE,2018-08-21
0.15628583073304245,-0.18901324544956766,-0.06183296852532801,300308.XSHE,2018-08-21
0.10024944637941724,-0.441913518621466,0.36819631046590845,300309.XSHE,2018-08-21
0.41280576463755747,0.3026696418897174,-0.14361099379756892,300310.XSHE,2018-08-21
0.5880372969671285,0.022685457625181715,0.3006006402586161,300311.XSHE,2018-08-21
0.2652109322375211,0.973830319213741,0.6713656287923051,300312.XSHE,2018-08-21
0.19317441226355006,-0.007962372289583712,-0.23039521757257578,300313.XSHE,2018-08-21
0.30813981019861114,-0.35643257962180597,0.4745856093269429,300314.XSHE,2018-08-21
0.38065942295445526,0.12023570511339708,0.16780642402778667,300315.XSHE,2018-08-21
0.09797314329884292,-0.4339435115995262,-0.450090192458389,300316.XSHE,2018-08-21
0.36671846087897436,0.1146526218269787,0.2444097612916211,300317.XSHE,2018-08-21
0.38073228074946974,0.6489891253184893,-0.209178579996132,300318.XSHE,2018-08-21
-0.19297724976150424,-0.3601130008865267,1.0,300319.XSHE,2018-08-21
0.2926833293667043,-0.2958786773389124,0.894482387201748,300320.XSHE,2018-08-21
0.1484512306492995,0.2752282922887103,0.16590623121058412,300321.XSHE,2018-08-21
0.06013135085023107,0.29373530880757903,0.029223592733506994,300322.XSHE,2018-08-21
-0.05273745558809066,-0.13320807101151652,0.2716022048444408,300323.XSHE,2018-08-21
0.22483376719945414,0.2769254970613141,0.7693038310804567,300325.XSHE,2018-08-21
0.4958586452459263,-0.38432470045225553,0.03912080242402506,300326.XSHE,2018-08-21
0.20034097467216475,0.01609665350619488,0.16127052868186498,300327.XSHE,2018-08-21
0.21976530837639313,-0.16668562794272226,-0.12857350525014205,300328.XSHE,2018-08-21
0.3762090652614543,-0.7844799208213072,0.7608434298939486,300329.XSHE,2018-08-21
0.21518377950872622,0.018524652496389817,0.6623452816292246,300330.XSHE,2018-08-21
0.37818964045891634,-0.25968886772778316,0.5542841511288958,300331.XSHE,2018-08-21
0.2484701081957514,-0.4864767473271676,0.2166905961836085,300332.XSHE,2018-08-21
0.15633316141731052,-0.46887561831146096,-0.03377838597620946,300333.XSHE,2018-08-21
0.16109355851855034,0.027475419128934513,0.2064224605664955,300334.XSHE,2018-08-21
-0.19273574114581118,-0.1509786621254848,0.6288058852898984,300335.XSHE,2018-08-21
-0.13480392345525588,0.4121227717697962,-0.5622679893167902,300336.XSHE,2018-08-21
0.7646248744682805,0.9569180849128083,0.03194128706734898,300337.XSHE,2018-08-21
-0.161468826810583,0.03150794177826975,-0.5247062730027848,300338.XSHE,2018-08-21
0.38665696980353886,-0.19575971028633288,0.7830366937722433,300339.XSHE,2018-08-21
-0.04658788997389452,-0.4585731086119082,-0.7208491187478271,300340.XSHE,2018-08-21
0.45506117644815114,0.5088305731105172,-0.8608556931961842,300341.XSHE,2018-08-21
0.25109251269080296,0.658613317079569,0.3319967325299833,300342.XSHE,2018-08-21
0.3110918298140321,-0.3202395574313669,0.3582447887240919,300344.XSHE,2018-08-21
0.48430968381200207,-0.13496282244374705,0.24933087404053297,300345.XSHE,2018-08-21
0.32311787015712995,-0.03258527652137885,0.6396251470221392,300346.XSHE,2018-08-21
-0.4994892082025334,0.10736996180143986,-0.7321410741722412,300347.XSHE,2018-08-21
0.3091534666007665,0.08292102049907989,0.7764955627275483,300348.XSHE,2018-08-21
0.36456242805229766,-0.39056435471680295,0.21529955903460402,300349.XSHE,2018-08-21
0.298162198852108,-0.24435392318941201,-0.21321430369569808,300350.XSHE,2018-08-21
0.03541231138878185,0.23412761073519875,-0.9291466811601609,300351.XSHE,2018-08-21
0.1956682015541326,-0.3926818307108378,0.25491164294612856,300352.XSHE,2018-08-21
0.39185566521692616,0.22477479887142843,0.394070469786723,300353.XSHE,2018-08-21
0.06312513785604768,-0.03917124481067858,-0.7564985047170094,300355.XSHE,2018-08-21
0.5190771285860589,0.7367320887276353,-0.02938135444253063,300356.XSHE,2018-08-21
0.2633595335199671,-0.6844334089424571,0.6861945961695147,300357.XSHE,2018-08-21
0.5367104962139935,0.36418366681630115,-0.3704618212977302,300358.XSHE,2018-08-21
0.18014531805570716,0.2018504187209447,0.1722300951015843,300359.XSHE,2018-08-21
0.19055421719747273,0.2459703502157329,0.3108871866582643,300360.XSHE,2018-08-21
0.10644827287184666,-0.41282171043366467,1.0,300363.XSHE,2018-08-21
-0.09109485184790408,-0.651125585774657,-0.4694047633778205,300364.XSHE,2018-08-21
0.22495498975117212,-0.4548038222933459,0.034499584511436907,300365.XSHE,2018-08-21
-0.02461037299486887,-0.49874917412650516,0.4256554135145905,300366.XSHE,2018-08-21
0.008556754688836002,-0.09237903288564964,0.014865412831970815,300367.XSHE,2018-08-21
0.4920538790869072,0.16561400655941458,0.48987846986763567,300368.XSHE,2018-08-21
0.1285709926261895,-0.30610476413954935,-0.4293164674884572,300369.XSHE,2018-08-21
0.5238757659775883,0.038029473079933276,-0.10256884442791202,300370.XSHE,2018-08-21
0.363791183576177,0.29706337060662175,0.32149377088825315,300373.XSHE,2018-08-21
0.44326568129692406,0.16908704734897848,0.033632051962808364,300374.XSHE,2018-08-21
0.20721824916784568,0.7354771228080919,-0.3081096104152969,300375.XSHE,2018-08-21
0.3131241914609442,-0.2132671283050881,0.2058889846099675,300376.XSHE,2018-08-21
0.3414103089715462,0.13615799272458448,0.5580308976308802,300377.XSHE,2018-08-21
-0.28939472745562,-0.5785326112089831,0.4941464326297561,300378.XSHE,2018-08-21
0.5874951845221924,-0.1444727453288823,0.4939303972682751,300379.XSHE,2018-08-21
0.09792852531803349,-0.6277796712632462,-0.007356813760469222,300380.XSHE,2018-08-21
0.3868028782252624,0.13984828404219268,0.5271117352427672,300381.XSHE,2018-08-21
0.1010468149847562,-0.4684453317151612,-0.40926301801877135,300382.XSHE,2018-08-21
0.4266906337288351,0.11154809262404704,0.06672729595489874,300383.XSHE,2018-08-21
-0.07981422339230469,-0.3383983128888269,-0.11300765557799793,300384.XSHE,2018-08-21
0.3537644680561139,0.14101681322271764,0.7109777359180015,300385.XSHE,2018-08-21
0.27227288558504253,0.16215725334140663,0.8655197960771209,300386.XSHE,2018-08-21
0.4556304545370589,0.5763852038226719,0.4049887814295473,300387.XSHE,2018-08-21
0.16151078440702488,-0.029331646784560576,-0.8764951595971952,300388.XSHE,2018-08-21
0.10718128291734477,-0.3095703767762838,-0.17321388681700894,300389.XSHE,2018-08-21
0.17409381412690092,0.42732938504039836,-0.19353129335241204,300390.XSHE,2018-08-21
0.48710724547173,0.09116622896912602,0.8002111065857487,300392.XSHE,2018-08-21
-0.02410027447579589,-0.12217345715958075,-0.48470377785793545,300393.XSHE,2018-08-21
-0.013106070618425643,0.22257674530351962,0.3647125272348872,300394.XSHE,2018-08-21
0.32770247036538086,-0.5643809903840775,0.6065358332410371,300395.XSHE,2018-08-21
-0.47503113286440657,-0.7200123948159435,-0.002462890001030202,300396.XSHE,2018-08-21
0.7258102399656605,0.895373005973846,-0.596974446416122,300397.XSHE,2018-08-21
0.14502028103746484,0.6516935374319393,0.33113230954258427,300398.XSHE,2018-08-21
0.10014370055587592,-0.3153912245672611,0.5314184764506147,300399.XSHE,2018-08-21
-0.27068913665457395,0.08513998477690507,-0.5330960815041171,300400.XSHE,2018-08-21
-0.0013803783763104208,-0.33460662994250323,0.13300132719424979,300401.XSHE,2018-08-21
0.2685210328363222,-0.20477850505118045,-0.9812060306118321,300403.XSHE,2018-08-21
-0.03493315743425579,-0.007014683441292493,-0.2000382817713282,300404.XSHE,2018-08-21
0.41071026098749625,-0.2559794142494116,-0.20345200308858377,300405.XSHE,2018-08-21
0.4206217691762231,-0.16403782346829163,-0.8597802772661141,300406.XSHE,2018-08-21
0.24258710270762737,-0.2811539620214076,-0.2871213792523536,300407.XSHE,2018-08-21
-0.13051409573798217,-0.5498709462673375,-0.1293909558940442,300408.XSHE,2018-08-21
-0.41303021032161014,0.17920001132173674,-0.5874520342372378,300409.XSHE,2018-08-21
0.5446318258632655,0.4966989739450972,0.24661616798861574,300410.XSHE,2018-08-21
0.3424194333650754,-0.0041038776291231266,-0.2783182360703891,300412.XSHE,2018-08-21
0.048447918353027246,0.3356023507986304,-0.6410220290279471,300413.XSHE,2018-08-21
-0.11928415405905482,-0.236200119539219,-0.4787330756712088,300414.XSHE,2018-08-21
0.0984644254997712,-0.01787365111763513,0.5065288685196925,300415.XSHE,2018-08-21
-0.10118140561105272,-0.5614238491371661,0.12468181459108095,300416.XSHE,2018-08-21
0.2420617569920989,-0.03283348259888658,0.08672232703305753,300418.XSHE,2018-08-21
0.611970936787672,0.43809431132057103,0.6446915348671645,300419.XSHE,2018-08-21
0.4651873535672518,-0.4061775222996296,-0.32416098434376606,300420.XSHE,2018-08-21
0.05835003219597446,-0.21969894305909646,0.4389154089504616,300421.XSHE,2018-08-21
0.13652809879957395,0.38919349904486633,0.4139590838638568,300422.XSHE,2018-08-21
0.43713926182807306,-0.12471331940517179,0.4431222748023347,300423.XSHE,2018-08-21
0.2658992815708453,0.2824003189437922,0.8600199222154266,300424.XSHE,2018-08-21
-0.10758827570482218,-0.04914801117377228,-0.023392531509686957,300425.XSHE,2018-08-21
-0.059699475629729645,0.15003947075188084,-0.6403991718696999,300426.XSHE,2018-08-21
-0.12014947269712091,0.8910132504623557,-0.6699877308002463,300427.XSHE,2018-08-21
0.3655460168252978,0.23913491936760836,-0.6071123643762778,300428.XSHE,2018-08-21
-0.12744749188801482,-0.06750744589134428,0.7338164721206172,300429.XSHE,2018-08-21
0.17311239448388302,0.4320114199103631,-0.569526593110692,300430.XSHE,2018-08-21
-0.3581725647394957,-0.47198976126114867,0.19883405534702683,300431.XSHE,2018-08-21
0.13830665481275234,-0.068054279388744,-0.7133531630949865,300432.XSHE,2018-08-21
-0.3412188897008197,-0.47451047417993225,-0.7975674723446468,300433.XSHE,2018-08-21
0.5057773702527577,0.5451670949418068,0.12353366186512849,300434.XSHE,2018-08-21
0.4965001135776715,0.3338782710078806,0.4848286551342539,300435.XSHE,2018-08-21
0.27676115253763917,0.553333761339512,-0.2380004236285422,300436.XSHE,2018-08-21
0.1781159490853404,0.26600301363594636,-0.36255328337888565,300437.XSHE,2018-08-21
0.0019304941050420107,-0.19448779719516096,-0.2077150110541677,300438.XSHE,2018-08-21
-0.08024961879978192,-0.2615922881792092,0.47480170879824013,300439.XSHE,2018-08-21
0.29892076558515573,0.24812191309620538,-0.3146896613037066,300440.XSHE,2018-08-21
-0.003176220195712438,0.41301798862477335,-0.7592507969363053,300441.XSHE,2018-08-21
0.621223567687909,0.7960629080268767,-0.9248408317316408,300442.XSHE,2018-08-21
0.49015156479485233,0.6886443421668523,-0.40014015594782065,300443.XSHE,2018-08-21
0.49130725194751246,0.4482225594088569,-0.5093338209240672,300444.XSHE,2018-08-21
-0.3966552040526981,0.37792671772335107,-0.4416935964297187,300445.XSHE,2018-08-21
0.2791831969406125,0.5529094587911735,0.22573960606952587,300446.XSHE,2018-08-21
-0.01189317254676886,-0.458963948815007,0.43492685483874005,300447.XSHE,2018-08-21
0.44897147432993184,0.37216459484803,0.9372194964661602,300448.XSHE,2018-08-21
0.37354647930882545,0.7972212535853171,-0.370971647327227,300449.XSHE,2018-08-21
-0.18746248950103186,-0.25297462893803163,0.1539924263193108,300450.XSHE,2018-08-21
0.44327345349030656,-0.08515935986389868,0.6905015102518712,300451.XSHE,2018-08-21
0.24484332192006406,-0.39873064544902054,0.046243295444338854,300452.XSHE,2018-08-21
0.07360092388931307,-0.1819604649684355,0.2297198966979961,300453.XSHE,2018-08-21
0.6924666829695446,0.7055076622434121,0.31791495704485945,300454.XSHE,2018-08-21
0.0006739593652220936,0.0700531226997006,-0.8910030160893232,300455.XSHE,2018-08-21
0.06588770649255457,0.5302703184562426,-0.4301643003575158,300456.XSHE,2018-08-21
0.3890560324373458,0.3489761312664902,0.6753945299178546,300457.XSHE,2018-08-21
0.25165626934345114,-0.0030256447820438395,0.07844525995968592,300458.XSHE,2018-08-21
-0.18025571773525775,-0.6675351092996863,0.0771944771647764,300459.XSHE,2018-08-21
0.3860465745623976,0.5026284362806211,0.2425768175657084,300460.XSHE,2018-08-21
0.055934083190354686,-0.39678149026482273,0.7211674127353285,300461.XSHE,2018-08-21
-0.15814431011401905,-0.8540495227563476,0.1718893339288972,300462.XSHE,2018-08-21
-0.4973113184640932,0.117929860072163,-0.7077510715126883,300463.XSHE,2018-08-21
0.5518067910244427,-0.3177682194551496,0.5285691336580387,300465.XSHE,2018-08-21
0.37932748215274076,0.2504214291779848,0.14689525235321635,300466.XSHE,2018-08-21
-0.013355854690996033,-0.017908563339924025,-0.4544169639617399,300467.XSHE,2018-08-21
0.13182253166197921,-0.0380429147705032,0.16223667202880773,300468.XSHE,2018-08-21
0.19525592895647953,0.2981428803578237,-0.46296203090890015,300469.XSHE,2018-08-21
-0.2709694705843109,0.8400960305852865,0.020212634778394255,300470.XSHE,2018-08-21
0.1805411232575039,-0.006371947213333762,0.28894396188497457,300471.XSHE,2018-08-21
0.3191438917558392,0.7491180477035108,0.25019524353709455,300472.XSHE,2018-08-21
0.18848270351843296,0.08947214734479128,0.7730279454402345,300473.XSHE,2018-08-21
0.138462308903701,0.016447819282827594,0.3834499234214967,300474.XSHE,2018-08-21
0.18215639433708583,0.17936727562509872,0.4247760199894023,300475.XSHE,2018-08-21
-0.6162446328496038,-0.1434720517484593,-0.4522165644256516,300476.XSHE,2018-08-21
0.28403819435392197,0.4245859395956743,0.21209087565219584,300477.XSHE,2018-08-21
0.41422032505186984,0.41809490962792417,0.8580940170992253,300478.XSHE,2018-08-21
0.18230547498521377,-0.48948104468290454,0.3285329575965696,300479.XSHE,2018-08-21
-0.17188602552719706,0.6175879189459832,-0.9812595022094054,300480.XSHE,2018-08-21
0.08523630640653915,-0.3360089209436025,0.17124198429786022,300481.XSHE,2018-08-21
-0.31576833244585983,-0.2978133737299585,-0.10979437963768805,300482.XSHE,2018-08-21
0.1475587240766623,-0.4287591653336955,0.06995996767988204,300483.XSHE,2018-08-21
0.2199950134872251,0.3369524734226185,0.8988085671131997,300484.XSHE,2018-08-21
0.02061385373211455,-0.167314953629298,-0.44038361325285413,300485.XSHE,2018-08-21
-0.16782440930535752,-0.48425025935921034,-0.6579877486623849,300486.XSHE,2018-08-21
0.19053850471526698,0.3520765006302263,-0.4878666869152564,300487.XSHE,2018-08-21
0.14818639881941154,-0.3234197623139174,-0.6264441914289565,300490.XSHE,2018-08-21
0.12304202739825583,-0.5054191524238486,0.49644053942943184,300493.XSHE,2018-08-21
0.3355438949619255,0.0014348940171743615,0.8227053854195195,300494.XSHE,2018-08-21
0.47525921563421913,0.5702042620143553,-0.03787816631493575,300495.XSHE,2018-08-21
0.21075453520255336,-0.3342277394479639,0.5777242103496616,300496.XSHE,2018-08-21
0.35455544637839853,0.03396207319660766,-0.24544432407515088,300497.XSHE,2018-08-21
-0.13975260356645272,0.1564942760015287,-0.5879434999084743,300498.XSHE,2018-08-21
-0.018026754649238568,0.2440737367351615,-0.999456757314683,300500.XSHE,2018-08-21
0.022572295262394133,0.009379501594578095,-0.755131824558254,300502.XSHE,2018-08-21
0.3831999972261265,0.288969994132853,0.23308486897624986,300503.XSHE,2018-08-21
0.06452809696306082,-0.19948482844853313,0.5066417244735553,300504.XSHE,2018-08-21
0.2304788802811194,-0.0634321393183365,-0.2934047152182498,300506.XSHE,2018-08-21
0.2261824908898211,0.20122469269912427,-0.2573773899873899,300507.XSHE,2018-08-21
0.647064673284569,-0.3787218309649539,0.8098289130684952,300511.XSHE,2018-08-21
-0.3769024270544151,-0.8504920891003229,-0.5983172968929539,300512.XSHE,2018-08-21
0.03753217459745408,-0.15422637328012456,-0.063622011824501,300513.XSHE,2018-08-21
0.20584308871640608,-0.006492952446570517,0.19114447510256133,300514.XSHE,2018-08-21
0.5052893908105888,0.19144223663597304,-0.5195073109549238,300516.XSHE,2018-08-21
0.5021861149692225,0.5050758909915591,-1.0,300517.XSHE,2018-08-21
0.13071328976954058,0.6759569505700278,-0.13250621396028175,300518.XSHE,2018-08-21
0.49015066303650867,0.5348665951363151,0.6963754281896318,300519.XSHE,2018-08-21
-0.5781317708836364,-0.8640017026137651,0.3470081781997254,300520.XSHE,2018-08-21
0.42246942409839094,0.07114535513986735,0.9999999999999998,300521.XSHE,2018-08-21
0.2442361005432558,-0.3210029533887232,0.9105843636068419,300522.XSHE,2018-08-21
0.2840128579019071,0.8710781558097314,0.5608159105496094,300523.XSHE,2018-08-21
0.3519602293239254,-0.3160738655562679,0.3419286285597835,300525.XSHE,2018-08-21
0.03239275840660162,-0.46599348415242414,-0.860873664087776,300527.XSHE,2018-08-21
-0.03618960651804489,-0.4845002719409429,-0.39418905736231225,300528.XSHE,2018-08-21
-0.03051275590544934,0.7475647522189084,-0.044274163987861985,300529.XSHE,2018-08-21
0.3908208880568062,0.11816012008166517,0.9451978899932719,300531.XSHE,2018-08-21
-0.11594115343484941,0.20786444765849804,0.0678166913315082,300532.XSHE,2018-08-21
0.2242625757871557,-0.3553559686333132,0.41992043629779124,300533.XSHE,2018-08-21
0.3562189582060946,-0.4860044901153606,0.16196391198985582,300534.XSHE,2018-08-21
-0.44204088480248266,-0.4508984275585913,-0.6484485680875505,300546.XSHE,2018-08-21
0.3272507536201448,0.1314204082032137,-0.09451135435108476,300547.XSHE,2018-08-21
0.10629725817365333,-0.2104415794765175,0.2039194950211148,300548.XSHE,2018-08-21
0.46290643035180706,0.04669182734564706,-0.2722399232308651,300550.XSHE,2018-08-21
0.24927889102098094,-0.3010861217323314,0.8887894374596752,300554.XSHE,2018-08-21
-0.057007871660896034,-0.6445950832279546,-0.29268789325510136,300556.XSHE,2018-08-21
-0.13720860065342247,-0.39024343474496737,0.5264087894867956,300558.XSHE,2018-08-21
0.19140819001902837,-0.3647311521358309,0.22868464367174535,300559.XSHE,2018-08-21
0.05534669605750027,-0.8838440024832528,0.19470207809725765,300560.XSHE,2018-08-21
0.23078369644398927,0.8330595531064134,-0.2230350549767232,300561.XSHE,2018-08-21
0.3647455439657678,0.44024406767147023,0.7035747062370885,300562.XSHE,2018-08-21
0.3436169215053836,0.38412960169717286,0.6357580928152642,300566.XSHE,2018-08-21
-0.19612507254071154,-0.1956216097345793,0.21423251626861584,300567.XSHE,2018-08-21
-0.1785110556587923,0.17651569890385888,-0.7517674000787113,300568.XSHE,2018-08-21
-0.3233350478372837,-0.19385683800921727,-0.7160413511577376,300569.XSHE,2018-08-21
0.2872673945198245,0.13477258883074994,0.5679797778226666,300570.XSHE,2018-08-21
-0.5346179858129099,0.041902671413412536,-0.8495340632208545,300571.XSHE,2018-08-21
-0.2991590354593769,-0.6309190312320596,0.5051825030782324,300572.XSHE,2018-08-21
-0.20631137321426055,-0.23492981956250583,-0.8976190294469198,300575.XSHE,2018-08-21
0.038792813838764637,-0.046064086977689274,-0.0812344664953766,300577.XSHE,2018-08-21
-0.13995825654254151,-0.3736636212143445,0.2745778012537155,300578.XSHE,2018-08-21
0.19145402596033628,0.6120920292711169,-0.12654759672255866,300579.XSHE,2018-08-21
0.6426442737358579,0.5414154966119377,-0.15204511870056933,300582.XSHE,2018-08-21
0.1163948506625278,0.04024613511321469,0.2424517416471599,300583.XSHE,2018-08-21
-0.061253089557211135,-0.5409275057424915,0.2609030045040243,300584.XSHE,2018-08-21
-0.5765697818591472,-0.7539820240931799,-0.6620149088303192,300590.XSHE,2018-08-21
0.3864996008211991,0.8335429493074846,0.3474753159544212,300593.XSHE,2018-08-21
-0.5756948438779187,-0.3511050081187249,-0.42879365039648415,300595.XSHE,2018-08-21
0.26459468725713625,0.08145554178512011,0.1827651203224016,300596.XSHE,2018-08-21
-0.3637120931022213,-0.6605387313368865,-0.34300035611501595,300597.XSHE,2018-08-21
0.24973983681167763,0.18024027732023012,0.10072081422174102,300598.XSHE,2018-08-21
-0.5557212907790725,-0.1615600026921169,0.9304656671916671,300599.XSHE,2018-08-21
-0.156272958840178,0.15698119960617707,-0.1729693167618941,300600.XSHE,2018-08-21
0.3206305299275525,0.3458349529150016,0.2155129347454963,300601.XSHE,2018-08-21
0.18364154781910955,-0.6657466239758202,-0.10919199209579954,300602.XSHE,2018-08-21
0.13819258070937895,-0.030952655998781768,-0.7963272440582433,300604.XSHE,2018-08-21
0.11127119849708365,0.6465346218045267,0.1457230502883832,300607.XSHE,2018-08-21
-0.3428995535820516,-0.5291221809314681,-0.47012899662116464,300608.XSHE,2018-08-21
0.4814705098359175,0.7001989196904929,0.5807376444364051,300609.XSHE,2018-08-21
0.2693375025751007,0.058494322295539226,0.3303771159245395,300613.XSHE,2018-08-21
-0.0733062284796817,-0.2591941986929804,-0.6446339152651379,300616.XSHE,2018-08-21
-0.1808185443437632,-0.4628632977327629,0.0361301631114094,300618.XSHE,2018-08-21
0.051488296901814105,-0.5557398843773893,-0.18850864040485257,300623.XSHE,2018-08-21
0.2458812423192762,-0.2176340288181,-0.020437795062465874,300624.XSHE,2018-08-21
0.281901496199523,0.29835731531782966,0.5355658658125901,300625.XSHE,2018-08-21
0.34743249279867705,-0.07037067024500245,0.9195420114632928,300627.XSHE,2018-08-21
0.03759980173142889,-0.6236631854873902,-0.34860911108662823,300628.XSHE,2018-08-21
-0.3277235535952037,-0.3967033834556233,0.22116778853175284,300630.XSHE,2018-08-21
0.369515012426717,0.15516228580698457,-0.9054062446319301,300631.XSHE,2018-08-21
-0.20716657745002806,-0.22093783690149005,0.1804391098567726,300633.XSHE,2018-08-21
0.05759576501209383,0.3911034012571089,0.3732796917559279,300634.XSHE,2018-08-21
-0.28122963786546307,-0.10983367361790933,-0.22569091664725127,300637.XSHE,2018-08-21
0.20307952553355973,-0.8143852788175097,0.3279248980187807,300638.XSHE,2018-08-21
0.1212138270803043,-0.27358806778953626,-0.7311429988779369,300639.XSHE,2018-08-21
-0.22069856596393986,-0.08891413130500875,-0.3410363520389291,300641.XSHE,2018-08-21
0.3499607772336629,0.4581825559392525,0.17344644122566172,300642.XSHE,2018-08-21
0.24831651487493167,0.35933205998798634,0.3357749180456533,300645.XSHE,2018-08-21
0.06610063481502021,-0.22213359104490568,-0.08877834569978177,300647.XSHE,2018-08-21
0.22248232453057393,-0.16953189091144505,0.38626993165744083,300648.XSHE,2018-08-21
0.16524265335391716,0.369013472772626,0.5973245996239325,300650.XSHE,2018-08-21
